date,open,high,low,close,volume,amount,stock_id,name,industry_category,macd,macd_signal,macd_hist,ema20,ema60,ema120,rsi14,adx14,atr14,volume_ma20,amount_ma20,close_20d_high,close_10d_low,lr_slope_20,lr_slope_60,return_5d,day_return,prev_close,prev_volume_ratio,bb_upper,bb_mid,bb_lower,bb_pct_b,bb_bandwidth,stoch_k,stoch_d,obv,obv_ma,williams_r,cci20,mfi14,ichi_senkou_a,ichi_senkou_b,market_ma60,market_above_ma60,market_return_5d,foreign_net,foreign_buy_streak,invest_trust_net,invest_trust_streak,dealer_net,dealer_buy_streak,relative_strength_5d,macd_golden_cross,hist_turn_positive,above_ema60,ema60_gt_ema120,volume_ratio,volume_break,rsi_strong,adx_trending,breakout_20d,avoid_chase,liquidity_ok,foreign_buy_3d,stronger_than_market,kd_golden_cross,obv_uptrend,invest_trust_buy_2d,dealer_buy_3d,bb_squeeze_breakout,breakout_volume_confirm,williams_r_recovery,cci_momentum,mfi_strong,above_ichimoku_cloud,long_upper_shadow,open_high_close_low,gap_chase_after_blowout,earnings_blocked,f_score,f_score_low,condition_count,skip_trade,entry_signal,entry_score,momentum_score,macd_death_cross,close_below_ema20,close_below_swing_low,base_exit_signal,entry_reason,skip_reason,base_exit_reason
2026-05-22,10.5,10.95,10.5,10.85,557180,5972099,1471,首利,,-0.4335862500659857,-0.4340565751169604,0.0004703250509747,10.965102376055844,11.46278781963653,11.203686036294204,45.023837267020056,16.519418070888275,0.4650529707652934,588202.45,6450267.5,11.9,10.05,-0.7516496615374999,-0.3683761115505296,0.0585365853658537,0.0333333333333332,10.5,0.8228610754195884,12.05986825885044,10.992499999999971,9.925131741149508,0.4332470312760457,0.1941993648124574,70.83333333333336,46.38888888888869,13491502.0,14275590.15,-45.1612903225807,-36.60606060606089,32.044883453018286,12.55,12.775,83262.20116666671,True,0.0266120113160508,92000.0,1.0,0.0,0.0,-2000.0,0.0,0.0319245740498028,True,True,False,True,0.9472588902001344,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,5,False,False,564.1844643778699,18.7,False,True,False,True,"macd_golden_cross, ema60_gt_ema120, market_above_ma60, hist_turn_positive, stronger_than_market",,close_below_ema20
2026-05-22,119.0,120.5,112.5,115.0,16417505,1900712721,1582,信錦,,4.826108540519414,2.150805060773419,2.675303479745995,101.33415925695172,93.17176673624196,85.71414370492884,63.59869301085575,25.763191179557083,7.115086453010907,8248761.5,869284272.7,117.5,87.8,1.3744873204430446,0.4145927041383845,0.1569416498993963,-0.0212765957446808,117.5,0.7725790917189591,116.52500946730795,96.71999999999989,76.91499053269182,0.9614994006989678,0.4095328673967761,83.12883435582822,81.23951969883213,-2521229.0,-9242601.55,-16.272189349112427,155.3646106471958,54.84260742536426,100.85,89.25,83262.20116666671,True,0.0266120113160508,-2916715.0,0.0,248000.0,1.0,75066.0,2.0,0.1303296385833454,False,False,True,True,1.99029939221785,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,11,False,False,1228.69914896007,56.1,False,False,False,False,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-05-22,4605.0,5200.0,4605.0,5090.0,218511,1074932945,2059,川湖,,303.53954057427654,337.3446811614484,-33.80514058717188,4604.875735087425,4036.036813120601,3719.010949214312,62.75344001803554,31.95685934105476,329.3374708199789,800701.55,3616577614.5,5520.0,4450.0,1.3769521777605571,0.7990893734317401,0.0473251028806585,0.0398365679264556,4895.0,0.2910701254678562,5697.608621014337,4617.25,3536.891378985663,0.7187930890745059,0.4679662660736745,55.65217391304348,32.71381476643668,23511654.0,21750301.15,-32.5077399380805,50.84033613445389,67.9524235427755,3365.0,3332.5,83262.20116666671,True,0.0266120113160508,-17716.0,0.0,-5002.0,0.0,-3613.0,0.0,0.0207130915646076,False,False,True,True,0.2728994342523753,False,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,11,False,False,1206.7571628400392,20.3,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-05-22,205.0,209.0,202.5,207.0,20418494,4214047918,2301,光寶科,,10.99529793725884,11.592979254694391,-0.5976813174355513,196.37970381803947,178.94383614144746,169.2173672894394,60.68470816514164,32.145045925231514,11.39505198447067,42388281.25,8444712049.15,234.5,204.0,1.3681269352313583,0.4256150348738993,0.0122249388753055,0.0122249388753055,204.5,0.6003702479443727,234.77054050298293,194.9,155.02945949701706,0.6517411081885724,0.4091384351255305,22.0,18.33333333333333,633571869.0,527324426.9,-50.32258064516129,40.76871124209492,73.16443921929805,154.625,169.75,83262.20116666671,True,0.0266120113160508,1124705.0,1.0,-61678.0,0.0,-4714.0,0.0,-0.0143870724407453,False,False,True,True,0.4817013900510533,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,11,False,False,1215.5233525816675,13.6,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-05-22,172.5,172.5,168.5,169.0,443434,75094506,2072,世紀風電,,-6.253073206189896,-7.0641560330762,0.8110828268863042,177.3946282158273,201.4390095329325,223.6104604629276,38.56286551390701,20.80048571620043,7.330715212591125,575911.1,101935369.75,185.0,169.0,-0.2054159721062335,-0.9766897919551434,-0.0611111111111111,-0.0202898550724637,172.5,0.6085808220918748,184.686132994346,176.4,168.11386700565404,0.0534708406774673,0.0939470861036957,27.659574468085108,32.62411347517749,-13079625.0,-11920037.3,-72.34042553191489,-132.02614379084875,47.93157242766638,201.125,245.5,83262.20116666671,True,0.0266120113160508,-196509.0,0.0,0.0,0.0,0.0,0.0,-0.0877231224271619,False,False,False,False,0.7699695317558561,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,4,False,False,434.7278687910428,6.5,False,True,False,True,"market_above_ma60, avoid_chase, liquidity_ok, adx_trending",,close_below_ema20
2026-05-22,26.5,29.0,26.35,28.1,7990440,222676992,2302,麗正,,2.1067580337831693,1.5782898389098423,0.5284681948733267,23.10841092611597,20.54054951410325,19.49985234848764,77.75138483228093,30.832446816891967,1.5836855255500342,4998815.75,122356685.95,26.4,19.55,2.430642721838053,0.4976056189402063,0.1330645161290322,0.0643939393939394,26.4,1.9223717613326727,28.660250569029703,22.125,15.589749430970294,0.9571362594967124,0.5907571135846063,84.2105263157895,81.10236392374645,70016038.0,57288668.85,-9.090909090909078,123.2843336311217,83.86617117444715,18.1375,19.65,83262.20116666671,True,0.0266120113160508,465000.0,2.0,0.0,0.0,6029.0,2.0,0.1064525048129814,False,False,True,True,1.5984665968134553,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,-1,False,13,False,False,1447.4623632663245,43.9,False,False,False,False,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,
2026-05-22,119.5,119.5,113.0,114.0,203495119,23366571670,2303,聯電,,11.70645368092589,10.446816427788892,1.2596372531369973,97.59553629492709,79.06298480539665,68.26870102959816,71.13955141885091,45.590872591312106,7.181958045872571,251642925.8,24406407462.35,116.0,91.3,2.7132071620808005,1.083778035352888,0.0363636363636363,-0.0172413793103448,116.0,0.7861832931967554,124.6207283375693,94.775,64.92927166243071,0.8220728906756128,0.6298228084952634,75.19083969465649,72.85056426927743,4644870732.0,3551021368.4,-16.08910891089109,106.20760271342628,72.20603683487596,58.150000000000006,66.25,83262.20116666671,True,0.0266120113160508,-30346308.0,0.0,-24885151.0,0.0,766108.0,2.0,0.0097516250475855,False,False,True,True,0.8086661619954826,False,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,-1,False,11,True,False,1224.6526967160255,18.4,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",open_high_close_low,
2026-05-22,18.3,19.1,17.85,18.8,8991259,166728781,2305,全友,,0.285861976317463,0.1801686335887315,0.1056933427287314,16.974498499285772,15.95427527628995,14.636239924301488,63.6615793919111,14.85863142442332,1.113850857135422,3821906.9,66062820.15,17.8,16.35,0.4729717886157984,0.5008337767558274,0.1463414634146342,0.0621468926553672,17.7,2.6990465900410854,18.252034242833776,16.72249999999999,15.1929657571662,1.179128306454585,0.1829312893208298,91.17647058823528,60.60049019607868,21821884.0,8861370.85,-8.82352941176472,208.04859529233093,71.62994866579396,16.9125,15.975,83262.20116666671,True,0.0266120113160508,2356031.0,2.0,-1000.0,0.0,51156.0,6.0,0.1197294520985834,True,True,True,True,2.3525583524810614,True,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,True,True,False,False,True,False,-1,False,16,True,False,1795.3571601590922,61.4,False,False,False,False,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",gap_chase_after_blowout,
2026-05-22,2125.0,2125.0,2050.0,2095.0,8534359,17830557965,2308,台達電,,54.18050859343862,95.74497154437329,-41.56446295093467,2044.0767307022552,1782.3877017694288,1499.7719348257444,56.28700137171279,41.11570107972451,100.93667114312896,12103699.55,25720187189.45,2280.0,1915.0,-0.3375344295554144,1.022456329704189,0.0096385542168675,0.0320197044334975,2030.0,0.9295003207623592,2320.477828952062,2121.75,1923.022171047938,0.4326968946899414,0.1873244528828202,56.578947368421055,34.671614934772755,374613570.0,388224344.35,-56.12244897959184,-28.91326021934197,43.43418380554922,1571.25,1467.5,83262.20116666671,True,0.0266120113160508,-121738.0,0.0,-111468.0,0.0,48771.0,2.0,-0.0169734570991832,False,False,True,True,0.7051033417299258,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-1,False,8,True,False,881.4693887871055,12.2,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, above_ichimoku_cloud",open_high_close_low,
2026-05-22,31.85,33.1,31.35,33.1,134951031,4401510123,2312,金寶,,1.236127135331703,1.0769596715494252,0.1591674637822777,28.4477035142727,26.40541100950078,25.06672430531454,69.09637208356378,30.525776327569822,1.6645325674679636,57602043.9,1675917316.0,30.1,27.75,0.415178028717765,0.4581561544089171,0.1885098743267503,0.0996677740863787,30.1,1.519317254775488,31.421873254185225,28.62500000000009,25.828126745814963,1.3000004993618672,0.1954147251832398,100.0,76.75,1635156865.0,1451176061.5,-0.0,303.6750483558995,61.67686379411735,22.975,28.475,83262.20116666671,True,0.0266120113160508,18945409.0,6.0,-4063000.0,0.0,1019411.0,3.0,0.1618978630106995,True,True,True,True,2.342816710363293,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,False,True,True,False,False,True,False,-1,False,18,True,False,2060.1437297322727,64.4,False,False,False,False,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",gap_chase_after_blowout,
